"plot","event","year","doy","date","genus","species"
"RM3","ffd",1985,150,"1985-05-30","Claytonia","lanceolata"
"RM3","ffd",1986,151,"1986-05-31","Claytonia","lanceolata"
"RM3","ffd",1987,131,"1987-05-11","Claytonia","lanceolata"
"RM3","ffd",1988,135,"1988-05-14","Claytonia","lanceolata"
"RM3","ffd",1989,133,"1989-05-13","Claytonia","lanceolata"
"RM3","ffd",1991,149,"1991-05-29","Claytonia","lanceolata"
"RM3","ffd",1993,153,"1993-06-02","Claytonia","lanceolata"
"RM3","ffd",1994,155,"1994-06-04","Claytonia","lanceolata"
"RM3","ffd",1995,168,"1995-06-17","Claytonia","lanceolata"
"RM3","ffd",1996,141,"1996-05-20","Claytonia","lanceolata"
"RM3","ffd",1997,148,"1997-05-28","Claytonia","lanceolata"
"RM3","ffd",1998,139,"1998-05-19","Claytonia","lanceolata"
"RM3","ffd",1999,144,"1999-05-24","Claytonia","lanceolata"
"RM3","ffd",2000,134,"2000-05-13","Claytonia","lanceolata"
"RM3","ffd",2001,133,"2001-05-13","Claytonia","lanceolata"
"RM3","ffd",2002,118,"2002-04-28","Claytonia","lanceolata"
"RM3","ffd",2003,142,"2003-05-22","Claytonia","lanceolata"
"RM3","ffd",2004,126,"2004-05-05","Claytonia","lanceolata"
"RM3","ffd",2005,144,"2005-05-24","Claytonia","lanceolata"
"RM3","ffd",2006,130,"2006-05-10","Claytonia","lanceolata"
"RM3","ffd",2007,120,"2007-04-30","Claytonia","lanceolata"
"RM3","ffd",2008,150,"2008-05-29","Claytonia","lanceolata"
"RM3","ffd",2009,131,"2009-05-11","Claytonia","lanceolata"
"RM3","ffd",1984,194,"1984-07-12","Collomia","linearis"
"RM3","ffd",1992,195,"1992-07-13","Collomia","linearis"
"RM3","ffd",1995,225,"1995-08-13","Collomia","linearis"
"RM3","ffd",2000,184,"2000-07-02","Collomia","linearis"
"RM3","ffd",1973,163,"1973-06-12","Delphinium","nuttallianum"
"RM3","ffd",1974,161,"1974-06-10","Delphinium","nuttallianum"
"RM3","ffd",1975,173,"1975-06-22","Delphinium","nuttallianum"
"RM3","ffd",1976,161,"1976-06-09","Delphinium","nuttallianum"
"RM3","ffd",1977,158,"1977-06-07","Delphinium","nuttallianum"
"RM3","ffd",1979,171,"1979-06-20","Delphinium","nuttallianum"
"RM3","ffd",1980,172,"1980-06-20","Delphinium","nuttallianum"
"RM3","ffd",1981,153,"1981-06-02","Delphinium","nuttallianum"
"RM3","ffd",1982,168,"1982-06-17","Delphinium","nuttallianum"
"RM3","ffd",1983,174,"1983-06-23","Delphinium","nuttallianum"
"RM3","ffd",1984,176,"1984-06-24","Delphinium","nuttallianum"
"RM3","ffd",1985,162,"1985-06-11","Delphinium","nuttallianum"
"RM3","ffd",1986,167,"1986-06-16","Delphinium","nuttallianum"
"RM3","ffd",1987,159,"1987-06-08","Delphinium","nuttallianum"
"RM3","ffd",1988,162,"1988-06-10","Delphinium","nuttallianum"
"RM3","ffd",1989,153,"1989-06-02","Delphinium","nuttallianum"
"RM3","ffd",1991,165,"1991-06-14","Delphinium","nuttallianum"
"RM3","ffd",1992,153,"1992-06-01","Delphinium","nuttallianum"
"RM3","ffd",1993,174,"1993-06-23","Delphinium","nuttallianum"
"RM3","ffd",1994,159,"1994-06-08","Delphinium","nuttallianum"
"RM3","ffd",1995,189,"1995-07-08","Delphinium","nuttallianum"
"RM3","ffd",1996,164,"1996-06-12","Delphinium","nuttallianum"
"RM3","ffd",1997,171,"1997-06-20","Delphinium","nuttallianum"
"RM3","ffd",1998,159,"1998-06-08","Delphinium","nuttallianum"
"RM3","ffd",1999,172,"1999-06-21","Delphinium","nuttallianum"
"RM3","ffd",2000,154,"2000-06-02","Delphinium","nuttallianum"
"RM3","ffd",2001,153,"2001-06-02","Delphinium","nuttallianum"
"RM3","ffd",2002,148,"2002-05-28","Delphinium","nuttallianum"
"RM3","ffd",2003,158,"2003-06-07","Delphinium","nuttallianum"
"RM3","ffd",2004,152,"2004-05-31","Delphinium","nuttallianum"
"RM3","ffd",2005,166,"2005-06-15","Delphinium","nuttallianum"
"RM3","ffd",2006,148,"2006-05-28","Delphinium","nuttallianum"
"RM3","ffd",2007,149,"2007-05-29","Delphinium","nuttallianum"
"RM3","ffd",2008,168,"2008-06-16","Delphinium","nuttallianum"
"RM3","ffd",2009,156,"2009-06-05","Delphinium","nuttallianum"
"RM3","ffd",2009,188,"2009-07-07","Erigeron","flagellaris"
"RM3","ffd",1973,202,"1973-07-21","Erigeron","speciosus"
"RM3","ffd",1974,189,"1974-07-08","Erigeron","speciosus"
"RM3","ffd",1975,205,"1975-07-24","Erigeron","speciosus"
"RM3","ffd",1980,200,"1980-07-18","Erigeron","speciosus"
"RM3","ffd",1981,181,"1981-06-30","Erigeron","speciosus"
"RM3","ffd",1982,199,"1982-07-18","Erigeron","speciosus"
"RM3","ffd",1983,208,"1983-07-27","Erigeron","speciosus"
"RM3","ffd",1984,208,"1984-07-26","Erigeron","speciosus"
"RM3","ffd",1986,203,"1986-07-22","Erigeron","speciosus"
"RM3","ffd",1987,191,"1987-07-10","Erigeron","speciosus"
"RM3","ffd",1988,194,"1988-07-12","Erigeron","speciosus"
"RM3","ffd",1991,198,"1991-07-17","Erigeron","speciosus"
"RM3","ffd",1995,223,"1995-08-11","Erigeron","speciosus"
"RM3","ffd",1997,196,"1997-07-15","Erigeron","speciosus"
"RM3","ffd",1998,195,"1998-07-14","Erigeron","speciosus"
"RM3","ffd",1999,194,"1999-07-13","Erigeron","speciosus"
"RM3","ffd",2000,189,"2000-07-07","Erigeron","speciosus"
"RM3","ffd",2001,187,"2001-07-06","Erigeron","speciosus"
"RM3","ffd",2003,188,"2003-07-07","Erigeron","speciosus"
"RM3","ffd",2004,186,"2004-07-04","Erigeron","speciosus"
"RM3","ffd",2005,198,"2005-07-17","Erigeron","speciosus"
"RM3","ffd",2006,182,"2006-07-01","Erigeron","speciosus"
"RM3","ffd",2007,202,"2007-07-21","Erigeron","speciosus"
"RM3","ffd",2008,202,"2008-07-20","Erigeron","speciosus"
"RM3","ffd",2009,196,"2009-07-15","Erigeron","speciosus"
"RM3","ffd",1974,195,"1974-07-14","Helianthella","quinquenervis"
"RM3","ffd",1983,212,"1983-07-31","Helianthella","quinquenervis"
"RM3","ffd",1984,204,"1984-07-22","Helianthella","quinquenervis"
"RM3","ffd",1986,203,"1986-07-22","Helianthella","quinquenervis"
"RM3","ffd",1987,191,"1987-07-10","Helianthella","quinquenervis"
"RM3","ffd",1991,198,"1991-07-17","Helianthella","quinquenervis"
"RM3","ffd",1993,203,"1993-07-22","Helianthella","quinquenervis"
"RM3","ffd",1995,223,"1995-08-11","Helianthella","quinquenervis"
"RM3","ffd",1996,195,"1996-07-13","Helianthella","quinquenervis"
"RM3","ffd",1997,194,"1997-07-13","Helianthella","quinquenervis"
"RM3","ffd",1998,203,"1998-07-22","Helianthella","quinquenervis"
"RM3","ffd",1999,199,"1999-07-18","Helianthella","quinquenervis"
"RM3","ffd",2000,187,"2000-07-05","Helianthella","quinquenervis"
"RM3","ffd",2003,196,"2003-07-15","Helianthella","quinquenervis"
"RM3","ffd",2005,217,"2005-08-05","Helianthella","quinquenervis"
"RM3","ffd",2009,192,"2009-07-11","Helianthella","quinquenervis"
"RM3","ffd",1973,228,"1973-08-16","Heterotheca","villosa"
"RM3","ffd",1974,195,"1974-07-14","Heterotheca","villosa"
"RM3","ffd",1975,212,"1975-07-31","Heterotheca","villosa"
"RM3","ffd",1976,216,"1976-08-03","Heterotheca","villosa"
"RM3","ffd",1977,188,"1977-07-07","Heterotheca","villosa"
"RM3","ffd",1980,204,"1980-07-22","Heterotheca","villosa"
"RM3","ffd",1981,186,"1981-07-05","Heterotheca","villosa"
"RM3","ffd",1982,202,"1982-07-21","Heterotheca","villosa"
"RM3","ffd",1983,208,"1983-07-27","Heterotheca","villosa"
"RM3","ffd",1984,217,"1984-08-04","Heterotheca","villosa"
"RM3","ffd",1985,193,"1985-07-12","Heterotheca","villosa"
"RM3","ffd",1986,199,"1986-07-18","Heterotheca","villosa"
"RM3","ffd",1987,197,"1987-07-16","Heterotheca","villosa"
"RM3","ffd",1988,198,"1988-07-16","Heterotheca","villosa"
"RM3","ffd",1989,220,"1989-08-08","Heterotheca","villosa"
"RM3","ffd",1991,212,"1991-07-31","Heterotheca","villosa"
"RM3","ffd",1992,217,"1992-08-04","Heterotheca","villosa"
"RM3","ffd",1993,213,"1993-08-01","Heterotheca","villosa"
"RM3","ffd",1994,197,"1994-07-16","Heterotheca","villosa"
"RM3","ffd",1995,223,"1995-08-11","Heterotheca","villosa"
"RM3","ffd",1996,197,"1996-07-15","Heterotheca","villosa"
"RM3","ffd",1997,208,"1997-07-27","Heterotheca","villosa"
"RM3","ffd",1998,201,"1998-07-20","Heterotheca","villosa"
"RM3","ffd",1999,207,"1999-07-26","Heterotheca","villosa"
"RM3","ffd",2000,194,"2000-07-12","Heterotheca","villosa"
"RM3","ffd",2001,189,"2001-07-08","Heterotheca","villosa"
"RM3","ffd",2002,184,"2002-07-03","Heterotheca","villosa"
"RM3","ffd",2003,190,"2003-07-09","Heterotheca","villosa"
"RM3","ffd",2004,190,"2004-07-08","Heterotheca","villosa"
"RM3","ffd",2005,200,"2005-07-19","Heterotheca","villosa"
"RM3","ffd",2006,188,"2006-07-07","Heterotheca","villosa"
"RM3","ffd",2007,204,"2007-07-23","Heterotheca","villosa"
"RM3","ffd",2008,204,"2008-07-22","Heterotheca","villosa"
"RM3","ffd",2009,200,"2009-07-19","Heterotheca","villosa"
"RM3","ffd",1973,168,"1973-06-17","Hydrophyllum","capitatum"
"RM3","ffd",1974,163,"1974-06-12","Hydrophyllum","capitatum"
"RM3","ffd",1975,169,"1975-06-18","Hydrophyllum","capitatum"
"RM3","ffd",1976,159,"1976-06-07","Hydrophyllum","capitatum"
"RM3","ffd",1979,173,"1979-06-22","Hydrophyllum","capitatum"
"RM3","ffd",1980,170,"1980-06-18","Hydrophyllum","capitatum"
"RM3","ffd",1981,155,"1981-06-04","Hydrophyllum","capitatum"
"RM3","ffd",1982,171,"1982-06-20","Hydrophyllum","capitatum"
"RM3","ffd",1983,172,"1983-06-21","Hydrophyllum","capitatum"
"RM3","ffd",1984,172,"1984-06-20","Hydrophyllum","capitatum"
"RM3","ffd",1985,158,"1985-06-07","Hydrophyllum","capitatum"
"RM3","ffd",1986,165,"1986-06-14","Hydrophyllum","capitatum"
"RM3","ffd",1987,155,"1987-06-04","Hydrophyllum","capitatum"
"RM3","ffd",1988,158,"1988-06-06","Hydrophyllum","capitatum"
"RM3","ffd",1989,151,"1989-05-31","Hydrophyllum","capitatum"
"RM3","ffd",1991,167,"1991-06-16","Hydrophyllum","capitatum"
"RM3","ffd",1992,148,"1992-05-27","Hydrophyllum","capitatum"
"RM3","ffd",1993,172,"1993-06-21","Hydrophyllum","capitatum"
"RM3","ffd",1994,157,"1994-06-06","Hydrophyllum","capitatum"
"RM3","ffd",1997,170,"1997-06-19","Hydrophyllum","capitatum"
"RM3","ffd",1998,161,"1998-06-10","Hydrophyllum","capitatum"
"RM3","ffd",1999,164,"1999-06-13","Hydrophyllum","capitatum"
"RM3","ffd",2000,150,"2000-05-29","Hydrophyllum","capitatum"
"RM3","ffd",2001,151,"2001-05-31","Hydrophyllum","capitatum"
"RM3","ffd",2002,144,"2002-05-24","Hydrophyllum","capitatum"
"RM3","ffd",2003,158,"2003-06-07","Hydrophyllum","capitatum"
"RM3","ffd",2004,148,"2004-05-27","Hydrophyllum","capitatum"
"RM3","ffd",2005,168,"2005-06-17","Hydrophyllum","capitatum"
"RM3","ffd",2006,148,"2006-05-28","Hydrophyllum","capitatum"
"RM3","ffd",2007,147,"2007-05-27","Hydrophyllum","capitatum"
"RM3","ffd",2008,168,"2008-06-16","Hydrophyllum","capitatum"
"RM3","ffd",2009,158,"2009-06-07","Hydrophyllum","capitatum"
"RM3","ffd",1974,181,"1974-06-30","Ipomopsis","aggregata"
"RM3","ffd",1973,180,"1973-06-29","Lathyrus","leucanthus"
"RM3","ffd",1974,167,"1974-06-16","Lathyrus","leucanthus"
"RM3","ffd",1975,186,"1975-07-05","Lathyrus","leucanthus"
"RM3","ffd",1976,175,"1976-06-23","Lathyrus","leucanthus"
"RM3","ffd",1977,160,"1977-06-09","Lathyrus","leucanthus"
"RM3","ffd",1979,184,"1979-07-03","Lathyrus","leucanthus"
"RM3","ffd",1980,180,"1980-06-28","Lathyrus","leucanthus"
"RM3","ffd",1981,161,"1981-06-10","Lathyrus","leucanthus"
"RM3","ffd",1982,175,"1982-06-24","Lathyrus","leucanthus"
"RM3","ffd",1983,184,"1983-07-03","Lathyrus","leucanthus"
"RM3","ffd",1984,183,"1984-07-01","Lathyrus","leucanthus"
"RM3","ffd",1985,168,"1985-06-17","Lathyrus","leucanthus"
"RM3","ffd",1986,173,"1986-06-22","Lathyrus","leucanthus"
"RM3","ffd",1987,169,"1987-06-18","Lathyrus","leucanthus"
"RM3","ffd",1988,162,"1988-06-10","Lathyrus","leucanthus"
"RM3","ffd",1989,161,"1989-06-10","Lathyrus","leucanthus"
"RM3","ffd",1991,175,"1991-06-24","Lathyrus","leucanthus"
"RM3","ffd",1992,167,"1992-06-15","Lathyrus","leucanthus"
"RM3","ffd",1993,178,"1993-06-27","Lathyrus","leucanthus"
"RM3","ffd",1994,163,"1994-06-12","Lathyrus","leucanthus"
"RM3","ffd",1995,197,"1995-07-16","Lathyrus","leucanthus"
"RM3","ffd",1996,172,"1996-06-20","Lathyrus","leucanthus"
"RM3","ffd",1997,176,"1997-06-25","Lathyrus","leucanthus"
"RM3","ffd",1998,167,"1998-06-16","Lathyrus","leucanthus"
"RM3","ffd",1999,179,"1999-06-28","Lathyrus","leucanthus"
"RM3","ffd",2000,158,"2000-06-06","Lathyrus","leucanthus"
"RM3","ffd",2001,159,"2001-06-08","Lathyrus","leucanthus"
"RM3","ffd",2002,154,"2002-06-03","Lathyrus","leucanthus"
"RM3","ffd",2003,162,"2003-06-11","Lathyrus","leucanthus"
"RM3","ffd",2004,160,"2004-06-08","Lathyrus","leucanthus"
"RM3","ffd",2005,174,"2005-06-23","Lathyrus","leucanthus"
"RM3","ffd",2006,156,"2006-06-05","Lathyrus","leucanthus"
"RM3","ffd",2008,180,"2008-06-28","Lathyrus","leucanthus"
"RM3","ffd",2009,176,"2009-06-25","Lathyrus","leucanthus"
"RM3","ffd",1982,179,"1982-06-28","Mahonia","repens"
"RM3","ffd",1991,171,"1991-06-20","Mahonia","repens"
"RM3","ffd",2007,157,"2007-06-06","Mahonia","repens"
"RM3","ffd",1973,159,"1973-06-08","Mertensia","fusiformis"
"RM3","ffd",1974,147,"1974-05-27","Mertensia","fusiformis"
"RM3","ffd",1975,169,"1975-06-18","Mertensia","fusiformis"
"RM3","ffd",1976,157,"1976-06-05","Mertensia","fusiformis"
"RM3","ffd",1977,156,"1977-06-05","Mertensia","fusiformis"
"RM3","ffd",1979,164,"1979-06-13","Mertensia","fusiformis"
"RM3","ffd",1980,162,"1980-06-10","Mertensia","fusiformis"
"RM3","ffd",1981,145,"1981-05-25","Mertensia","fusiformis"
"RM3","ffd",1982,158,"1982-06-07","Mertensia","fusiformis"
"RM3","ffd",1983,167,"1983-06-16","Mertensia","fusiformis"
"RM3","ffd",1984,166,"1984-06-14","Mertensia","fusiformis"
"RM3","ffd",1985,150,"1985-05-30","Mertensia","fusiformis"
"RM3","ffd",1986,157,"1986-06-06","Mertensia","fusiformis"
"RM3","ffd",1987,148,"1987-05-28","Mertensia","fusiformis"
"RM3","ffd",1988,152,"1988-05-31","Mertensia","fusiformis"
"RM3","ffd",1989,145,"1989-05-25","Mertensia","fusiformis"
"RM3","ffd",1991,157,"1991-06-06","Mertensia","fusiformis"
"RM3","ffd",1992,148,"1992-05-27","Mertensia","fusiformis"
"RM3","ffd",1993,163,"1993-06-12","Mertensia","fusiformis"
"RM3","ffd",1994,155,"1994-06-04","Mertensia","fusiformis"
"RM3","ffd",1995,179,"1995-06-28","Mertensia","fusiformis"
"RM3","ffd",1996,156,"1996-06-04","Mertensia","fusiformis"
"RM3","ffd",1997,160,"1997-06-09","Mertensia","fusiformis"
"RM3","ffd",1998,150,"1998-05-30","Mertensia","fusiformis"
"RM3","ffd",1999,160,"1999-06-09","Mertensia","fusiformis"
"RM3","ffd",2000,146,"2000-05-25","Mertensia","fusiformis"
"RM3","ffd",2001,145,"2001-05-25","Mertensia","fusiformis"
"RM3","ffd",2002,132,"2002-05-12","Mertensia","fusiformis"
"RM3","ffd",2003,150,"2003-05-30","Mertensia","fusiformis"
"RM3","ffd",2004,140,"2004-05-19","Mertensia","fusiformis"
"RM3","ffd",2005,154,"2005-06-03","Mertensia","fusiformis"
"RM3","ffd",2006,140,"2006-05-20","Mertensia","fusiformis"
"RM3","ffd",2007,136,"2007-05-16","Mertensia","fusiformis"
"RM3","ffd",2008,160,"2008-06-08","Mertensia","fusiformis"
"RM3","ffd",2009,139,"2009-05-19","Mertensia","fusiformis"
"RM3","ffd",2009,230,"2009-08-18","Polygonum","aviculare"
"RM3","ffd",2009,210,"2009-07-29","Polygonum","douglasii"
"RM3","ffd",1975,191,"1975-07-10","Potentilla","hippiana"
"RM3","ffd",1985,176,"1985-06-25","Potentilla","hippiana"
"RM3","ffd",1987,173,"1987-06-22","Potentilla","hippiana"
"RM3","ffd",1988,179,"1988-06-27","Potentilla","hippiana"
"RM3","ffd",1991,179,"1991-06-28","Potentilla","hippiana"
"RM3","ffd",1993,184,"1993-07-03","Potentilla","hippiana"
"RM3","ffd",1994,174,"1994-06-23","Potentilla","hippiana"
"RM3","ffd",1997,186,"1997-07-05","Potentilla","hippiana"
"RM3","ffd",1998,177,"1998-06-26","Potentilla","hippiana"
"RM3","ffd",1999,183,"1999-07-02","Potentilla","hippiana"
"RM3","ffd",2000,164,"2000-06-12","Potentilla","hippiana"
"RM3","ffd",2001,168,"2001-06-17","Potentilla","hippiana"
"RM3","ffd",2004,170,"2004-06-18","Potentilla","hippiana"
"RM3","ffd",2008,184,"2008-07-02","Potentilla","hippiana"
"RM3","ffd",2009,180,"2009-06-29","Potentilla","hippiana"
"RM3","ffd",1973,190,"1973-07-09","Potentilla","pulcherrima"
"RM3","ffd",1974,179,"1974-06-28","Potentilla","pulcherrima"
"RM3","ffd",1976,184,"1976-07-02","Potentilla","pulcherrima"
"RM3","ffd",1977,170,"1977-06-19","Potentilla","pulcherrima"
"RM3","ffd",1981,173,"1981-06-22","Potentilla","pulcherrima"
"RM3","ffd",1982,183,"1982-07-02","Potentilla","pulcherrima"
"RM3","ffd",1984,188,"1984-07-06","Potentilla","pulcherrima"
"RM3","ffd",1986,183,"1986-07-02","Potentilla","pulcherrima"
"RM3","ffd",1996,188,"1996-07-06","Potentilla","pulcherrima"
"RM3","ffd",2005,191,"2005-07-10","Potentilla","pulcherrima"
"RM3","ffd",2006,168,"2006-06-17","Potentilla","pulcherrima"
"RM3","ffd",2007,168,"2007-06-17","Potentilla","pulcherrima"
"RM3","ffd",1973,206,"1973-07-25","Rosa","woodsii"
"RM3","ffd",1981,221,"1981-08-09","Rosa","woodsii"
"RM3","ffd",1982,202,"1982-07-21","Rosa","woodsii"
"RM3","ffd",1986,196,"1986-07-15","Rosa","woodsii"
"RM3","ffd",1988,198,"1988-07-16","Rosa","woodsii"
"RM3","ffd",1998,199,"1998-07-18","Rosa","woodsii"
"RM3","ffd",2001,202,"2001-07-21","Rosa","woodsii"
"RM3","ffd",2002,180,"2002-06-29","Rosa","woodsii"
"RM3","ffd",2006,184,"2006-07-03","Rosa","woodsii"
"RM3","ffd",2009,192,"2009-07-11","Rosa","woodsii"
"RM3","ffd",1975,186,"1975-07-05","Senecio","integerrimus"
"RM3","ffd",1982,177,"1982-06-26","Senecio","integerrimus"
"RM3","ffd",1985,172,"1985-06-21","Senecio","integerrimus"
"RM3","ffd",1991,175,"1991-06-24","Senecio","integerrimus"
"RM3","ffd",1994,168,"1994-06-17","Senecio","integerrimus"
"RM3","ffd",1996,176,"1996-06-24","Senecio","integerrimus"
"RM3","ffd",2001,166,"2001-06-15","Senecio","integerrimus"
"RM3","ffd",2003,174,"2003-06-23","Senecio","integerrimus"
"RM3","ffd",1992,189,"1992-07-07","Silene","antirrhina"
"RM3","ffd",1973,167,"1973-06-16","Taraxacum","officinale"
"RM3","ffd",1974,155,"1974-06-04","Taraxacum","officinale"
"RM3","ffd",1975,175,"1975-06-24","Taraxacum","officinale"
"RM3","ffd",1976,161,"1976-06-09","Taraxacum","officinale"
"RM3","ffd",1977,156,"1977-06-05","Taraxacum","officinale"
"RM3","ffd",1979,204,"1979-07-23","Taraxacum","officinale"
"RM3","ffd",1980,176,"1980-06-24","Taraxacum","officinale"
"RM3","ffd",1982,171,"1982-06-20","Taraxacum","officinale"
"RM3","ffd",1985,162,"1985-06-11","Taraxacum","officinale"
"RM3","ffd",1986,165,"1986-06-14","Taraxacum","officinale"
"RM3","ffd",1987,157,"1987-06-06","Taraxacum","officinale"
"RM3","ffd",1988,158,"1988-06-06","Taraxacum","officinale"
"RM3","ffd",1991,163,"1991-06-12","Taraxacum","officinale"
"RM3","ffd",1992,148,"1992-05-27","Taraxacum","officinale"
"RM3","ffd",1993,170,"1993-06-19","Taraxacum","officinale"
"RM3","ffd",1994,157,"1994-06-06","Taraxacum","officinale"
"RM3","ffd",1995,193,"1995-07-12","Taraxacum","officinale"
"RM3","ffd",1996,162,"1996-06-10","Taraxacum","officinale"
"RM3","ffd",1998,161,"1998-06-10","Taraxacum","officinale"
"RM3","ffd",1999,172,"1999-06-21","Taraxacum","officinale"
"RM3","ffd",2000,156,"2000-06-04","Taraxacum","officinale"
"RM3","ffd",2001,155,"2001-06-04","Taraxacum","officinale"
"RM3","ffd",2003,160,"2003-06-09","Taraxacum","officinale"
"RM3","ffd",2004,164,"2004-06-12","Taraxacum","officinale"
"RM3","ffd",2006,156,"2006-06-05","Taraxacum","officinale"
"RM3","ffd",2007,151,"2007-05-31","Taraxacum","officinale"
"RM3","ffd",2009,156,"2009-06-05","Taraxacum","officinale"
"RM3","ffd",1973,198,"1973-07-17","Vicia","americana"
"RM3","ffd",1974,179,"1974-06-28","Vicia","americana"
"RM3","ffd",1975,196,"1975-07-15","Vicia","americana"
"RM3","ffd",1977,177,"1977-06-26","Vicia","americana"
"RM3","ffd",1980,191,"1980-07-09","Vicia","americana"
"RM3","ffd",1981,173,"1981-06-22","Vicia","americana"
"RM3","ffd",1982,195,"1982-07-14","Vicia","americana"
"RM3","ffd",1988,179,"1988-06-27","Vicia","americana"
"RM3","ffd",1989,182,"1989-07-01","Vicia","americana"
"RM3","ffd",1991,186,"1991-07-05","Vicia","americana"
"RM3","ffd",1992,183,"1992-07-01","Vicia","americana"
"RM3","ffd",1993,195,"1993-07-14","Vicia","americana"
"RM3","ffd",1996,184,"1996-07-02","Vicia","americana"
"RM3","ffd",1997,188,"1997-07-07","Vicia","americana"
"RM3","ffd",1998,183,"1998-07-02","Vicia","americana"
"RM3","ffd",1999,188,"1999-07-07","Vicia","americana"
"RM3","ffd",2003,182,"2003-07-01","Vicia","americana"
"RM3","ffd",2005,187,"2005-07-06","Vicia","americana"
"RM3","ffd",1973,161,"1973-06-10","Viola","praemorsa"
"RM3","ffd",1974,153,"1974-06-02","Viola","praemorsa"
"RM3","ffd",1975,169,"1975-06-18","Viola","praemorsa"
"RM3","ffd",1976,157,"1976-06-05","Viola","praemorsa"
"RM3","ffd",1977,156,"1977-06-05","Viola","praemorsa"
"RM3","ffd",1979,171,"1979-06-20","Viola","praemorsa"
"RM3","ffd",1980,168,"1980-06-16","Viola","praemorsa"
"RM3","ffd",1981,151,"1981-05-31","Viola","praemorsa"
"RM3","ffd",1982,164,"1982-06-13","Viola","praemorsa"
"RM3","ffd",1983,169,"1983-06-18","Viola","praemorsa"
"RM3","ffd",1984,170,"1984-06-18","Viola","praemorsa"
"RM3","ffd",1985,158,"1985-06-07","Viola","praemorsa"
"RM3","ffd",1986,161,"1986-06-10","Viola","praemorsa"
"RM3","ffd",1987,153,"1987-06-02","Viola","praemorsa"
"RM3","ffd",1988,152,"1988-05-31","Viola","praemorsa"
"RM3","ffd",1991,161,"1991-06-10","Viola","praemorsa"
"RM3","ffd",1993,167,"1993-06-16","Viola","praemorsa"
"RM3","ffd",1994,155,"1994-06-04","Viola","praemorsa"
"RM3","ffd",1996,162,"1996-06-10","Viola","praemorsa"
"RM3","ffd",1997,168,"1997-06-17","Viola","praemorsa"
"RM3","ffd",1998,154,"1998-06-03","Viola","praemorsa"
"RM3","ffd",1999,162,"1999-06-11","Viola","praemorsa"
"RM3","ffd",2000,150,"2000-05-29","Viola","praemorsa"
"RM3","ffd",2001,151,"2001-05-31","Viola","praemorsa"
"RM3","ffd",2003,152,"2003-06-01","Viola","praemorsa"
"RM3","ffd",2004,142,"2004-05-21","Viola","praemorsa"
"RM3","ffd",2005,160,"2005-06-09","Viola","praemorsa"
"RM3","ffd",2006,144,"2006-05-24","Viola","praemorsa"
